REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,26/03/2023 20:05,4805.1,130.04,TRADE
VIC1,26/03/2023 20:10,4738.06,109.62,TRADE
VIC1,26/03/2023 20:15,4732.09,130.04,TRADE
VIC1,26/03/2023 20:20,4674.88,95.12,TRADE
VIC1,26/03/2023 20:25,4633.97,97.22,TRADE
VIC1,26/03/2023 20:30,4607.6,90.26,TRADE
VIC1,26/03/2023 20:35,4534.42,118.6,TRADE
VIC1,26/03/2023 20:40,4617.55,130.04,TRADE
VIC1,26/03/2023 20:45,4536.56,130.04,TRADE
VIC1,26/03/2023 20:50,4513.6,126.51,TRADE
VIC1,26/03/2023 20:55,4520.24,107.22,TRADE
VIC1,26/03/2023 21:00,4447.48,98.59,TRADE
VIC1,26/03/2023 21:05,4463.38,130.04,TRADE
VIC1,26/03/2023 21:10,4371.08,123.72,TRADE
VIC1,26/03/2023 21:15,4391.32,115.68,TRADE
VIC1,26/03/2023 21:20,4341.06,114.45,TRADE
VIC1,26/03/2023 21:25,4372.44,115.53,TRADE
VIC1,26/03/2023 21:30,4328.09,104.97,TRADE
VIC1,26/03/2023 21:35,4350.65,130.04,TRADE
VIC1,26/03/2023 21:40,4304.13,125.37,TRADE
VIC1,26/03/2023 21:45,4321.45,123.66,TRADE
VIC1,26/03/2023 21:50,4246.38,107.33,TRADE
VIC1,26/03/2023 21:55,4237.56,119.51,TRADE
VIC1,26/03/2023 22:00,4155.86,107.61,TRADE
VIC1,26/03/2023 22:05,4150.88,130.04,TRADE
VIC1,26/03/2023 22:10,4187.67,128.31,TRADE
VIC1,26/03/2023 22:15,4180.09,118.25,TRADE
VIC1,26/03/2023 22:20,4178.49,118.17,TRADE
VIC1,26/03/2023 22:25,4166.48,119.16,TRADE
VIC1,26/03/2023 22:30,4191.45,119.22,TRADE
VIC1,26/03/2023 22:35,4161.06,121.74,TRADE
VIC1,26/03/2023 22:40,4145.28,117.18,TRADE
VIC1,26/03/2023 22:45,4092.96,113.6,TRADE
VIC1,26/03/2023 22:50,4089.49,90.26,TRADE
VIC1,26/03/2023 22:55,4147.76,106.55,TRADE
VIC1,26/03/2023 23:00,4171.03,107.63,TRADE
VIC1,26/03/2023 23:05,4104.09,90.67,TRADE
VIC1,26/03/2023 23:10,4281.73,122.68,TRADE
VIC1,26/03/2023 23:15,4308.65,118.36,TRADE
VIC1,26/03/2023 23:20,4338.87,119.49,TRADE
VIC1,26/03/2023 23:25,4356.4,121.62,TRADE
VIC1,26/03/2023 23:30,4294.02,107.57,TRADE
VIC1,26/03/2023 23:35,4312.88,123.4,TRADE
VIC1,26/03/2023 23:40,4346.2,124.6,TRADE
VIC1,26/03/2023 23:45,4308.52,122.34,TRADE
VIC1,26/03/2023 23:50,4270.1,102.9,TRADE
VIC1,26/03/2023 23:55,4242.8,120.15,TRADE
VIC1,27/03/2023 0:00,4257.27,123.34,TRADE
VIC1,27/03/2023 0:05,4205.98,129.02,TRADE
VIC1,27/03/2023 0:10,4187.83,130.04,TRADE
VIC1,27/03/2023 0:15,4114.39,129.03,TRADE
VIC1,27/03/2023 0:20,4096.2,126.22,TRADE
VIC1,27/03/2023 0:25,4135.21,130.04,TRADE
VIC1,27/03/2023 0:30,4079.2,120.05,TRADE
VIC1,27/03/2023 0:35,3996.43,119,TRADE
VIC1,27/03/2023 0:40,4047.41,122.37,TRADE
VIC1,27/03/2023 0:45,4055.27,122.2,TRADE
VIC1,27/03/2023 0:50,4052.64,101.86,TRADE
VIC1,27/03/2023 0:55,4035.6,100.47,TRADE
VIC1,27/03/2023 1:00,3941.91,90.26,TRADE
VIC1,27/03/2023 1:05,4026.16,102.32,TRADE
VIC1,27/03/2023 1:10,4003.96,99.99,TRADE
VIC1,27/03/2023 1:15,3982.72,91.02,TRADE
VIC1,27/03/2023 1:20,3989.11,100.79,TRADE
VIC1,27/03/2023 1:25,3956.11,100,TRADE
VIC1,27/03/2023 1:30,3959.47,110.93,TRADE
VIC1,27/03/2023 1:35,3926.25,119.34,TRADE
VIC1,27/03/2023 1:40,3865.08,93.93,TRADE
VIC1,27/03/2023 1:45,3865.82,107.89,TRADE
VIC1,27/03/2023 1:50,3867.03,112.63,TRADE
VIC1,27/03/2023 1:55,3861.7,121.54,TRADE
VIC1,27/03/2023 2:00,3781.63,100.49,TRADE
VIC1,27/03/2023 2:05,3834.58,92.24,TRADE
VIC1,27/03/2023 2:10,3833.91,112.51,TRADE
VIC1,27/03/2023 2:15,3834.35,91.58,TRADE
VIC1,27/03/2023 2:20,3815.79,90.26,TRADE
VIC1,27/03/2023 2:25,3731.02,90.26,TRADE
VIC1,27/03/2023 2:30,3751.41,89.7,TRADE
VIC1,27/03/2023 2:35,3710.05,88.89,TRADE
VIC1,27/03/2023 2:40,3725.19,88.14,TRADE
VIC1,27/03/2023 2:45,3795.82,88.1,TRADE
VIC1,27/03/2023 2:50,3784.25,87.33,TRADE
VIC1,27/03/2023 2:55,3765.99,86.48,TRADE
VIC1,27/03/2023 3:00,3812.14,90.26,TRADE
VIC1,27/03/2023 3:05,3838.64,87.34,TRADE
VIC1,27/03/2023 3:10,3837.19,90.26,TRADE
VIC1,27/03/2023 3:15,3827.52,86.5,TRADE
VIC1,27/03/2023 3:20,3790.72,90.26,TRADE
VIC1,27/03/2023 3:25,3799.14,90.26,TRADE
VIC1,27/03/2023 3:30,3810.84,90.26,TRADE
VIC1,27/03/2023 3:35,3880.04,90.26,TRADE
VIC1,27/03/2023 3:40,3861.11,90.26,TRADE
VIC1,27/03/2023 3:45,3855.78,90.26,TRADE
VIC1,27/03/2023 3:50,3896.8,95.09,TRADE
VIC1,27/03/2023 3:55,3889.99,90.26,TRADE
VIC1,27/03/2023 4:00,3919.6,90.26,TRADE
VIC1,27/03/2023 4:05,3977.54,103.49,TRADE
VIC1,27/03/2023 4:10,3936.16,102.56,TRADE
VIC1,27/03/2023 4:15,3974.36,114.07,TRADE
VIC1,27/03/2023 4:20,3942.86,112.97,TRADE
VIC1,27/03/2023 4:25,3974.8,112.19,TRADE
VIC1,27/03/2023 4:30,3990.53,114.1,TRADE
VIC1,27/03/2023 4:35,3990.36,99.83,TRADE
VIC1,27/03/2023 4:40,4043.91,102,TRADE
VIC1,27/03/2023 4:45,4076.01,108.36,TRADE
VIC1,27/03/2023 4:50,4141.99,113.35,TRADE
VIC1,27/03/2023 4:55,4153.52,103.77,TRADE
VIC1,27/03/2023 5:00,4225.4,114.26,TRADE
VIC1,27/03/2023 5:05,4328.74,90.26,TRADE
VIC1,27/03/2023 5:10,4414.38,90.4,TRADE
VIC1,27/03/2023 5:15,4486.84,120,TRADE
VIC1,27/03/2023 5:20,4447.53,139.39,TRADE
VIC1,27/03/2023 5:25,4521.62,146.13,TRADE
VIC1,27/03/2023 5:30,4549.46,130.04,TRADE
VIC1,27/03/2023 5:35,4584.53,130.04,TRADE
VIC1,27/03/2023 5:40,4699.42,130.04,TRADE
VIC1,27/03/2023 5:45,4819.2,134.88,TRADE
VIC1,27/03/2023 5:50,4800.13,130.04,TRADE
VIC1,27/03/2023 5:55,4895.27,130.04,TRADE
VIC1,27/03/2023 6:00,4969.33,130.04,TRADE
VIC1,27/03/2023 6:05,5099.44,123.09,TRADE
VIC1,27/03/2023 6:10,5217.06,130.04,TRADE
VIC1,27/03/2023 6:15,5184.92,126.83,TRADE
VIC1,27/03/2023 6:20,5270.96,145.57,TRADE
VIC1,27/03/2023 6:25,5352.23,171.69,TRADE
VIC1,27/03/2023 6:30,5373.3,147.29,TRADE
VIC1,27/03/2023 6:35,5384.94,148.96,TRADE
VIC1,27/03/2023 6:40,5569.73,200.12,TRADE
VIC1,27/03/2023 6:45,5552.39,181.82,TRADE
VIC1,27/03/2023 6:50,5621.82,297.01,TRADE
VIC1,27/03/2023 6:55,5569.59,173.62,TRADE
VIC1,27/03/2023 7:00,5500.6,230.74,TRADE
VIC1,27/03/2023 7:05,5501,137.14,TRADE
VIC1,27/03/2023 7:10,5621.71,264.29,TRADE
VIC1,27/03/2023 7:15,5613.99,167.76,TRADE
VIC1,27/03/2023 7:20,5517.11,103.32,TRADE
VIC1,27/03/2023 7:25,5548.88,112.97,TRADE
VIC1,27/03/2023 7:30,5540.41,90.26,TRADE
VIC1,27/03/2023 7:35,5520.08,104.41,TRADE
VIC1,27/03/2023 7:40,5478.2,111.28,TRADE
VIC1,27/03/2023 7:45,5402.43,139.01,TRADE
VIC1,27/03/2023 7:50,5476.73,268.6,TRADE
VIC1,27/03/2023 7:55,5533.57,268.58,TRADE
VIC1,27/03/2023 8:00,5543.22,276.22,TRADE
VIC1,27/03/2023 8:05,5510.88,123.82,TRADE
VIC1,27/03/2023 8:10,5595.51,134.75,TRADE
VIC1,27/03/2023 8:15,5612.97,178.81,TRADE
VIC1,27/03/2023 8:20,5641.36,253.02,TRADE
VIC1,27/03/2023 8:25,5589.65,218.99,TRADE
VIC1,27/03/2023 8:30,5510.93,134.82,TRADE
VIC1,27/03/2023 8:35,5491.17,146.96,TRADE
VIC1,27/03/2023 8:40,5487.29,133.51,TRADE
VIC1,27/03/2023 8:45,5492.86,125.97,TRADE
VIC1,27/03/2023 8:50,5432.73,130.04,TRADE
VIC1,27/03/2023 8:55,5486.94,124.71,TRADE
VIC1,27/03/2023 9:00,5497.05,123.6,TRADE
VIC1,27/03/2023 9:05,5466.37,122.5,TRADE
VIC1,27/03/2023 9:10,5444.02,162.02,TRADE
VIC1,27/03/2023 9:15,5371.52,130.04,TRADE
VIC1,27/03/2023 9:20,5313.01,130.04,TRADE
VIC1,27/03/2023 9:25,5245.88,99.28,TRADE
VIC1,27/03/2023 9:30,5286.59,90.26,TRADE
VIC1,27/03/2023 9:35,5231.17,91.38,TRADE
VIC1,27/03/2023 9:40,5164.18,104.57,TRADE
VIC1,27/03/2023 9:45,5198.3,113.71,TRADE
VIC1,27/03/2023 9:50,5189.17,106.2,TRADE
VIC1,27/03/2023 9:55,5174.77,113.72,TRADE
VIC1,27/03/2023 10:00,5149.5,94.85,TRADE
VIC1,27/03/2023 10:05,5125.24,112.97,TRADE
VIC1,27/03/2023 10:10,5267.37,141.72,TRADE
VIC1,27/03/2023 10:15,5279.75,97.42,TRADE
VIC1,27/03/2023 10:20,5223.4,92.45,TRADE
VIC1,27/03/2023 10:25,5363,98.75,TRADE
VIC1,27/03/2023 10:30,5365.6,121.88,TRADE
VIC1,27/03/2023 10:35,5337.57,130.04,TRADE
VIC1,27/03/2023 10:40,5357.97,130.04,TRADE
VIC1,27/03/2023 10:45,5286.91,130.04,TRADE
VIC1,27/03/2023 10:50,5268.2,130.04,TRADE
VIC1,27/03/2023 10:55,5360.5,166.95,TRADE
VIC1,27/03/2023 11:00,5296.26,130.04,TRADE
VIC1,27/03/2023 11:05,5240.65,107.94,TRADE
VIC1,27/03/2023 11:10,5230.42,133.01,TRADE
VIC1,27/03/2023 11:15,5237.82,121.96,TRADE
VIC1,27/03/2023 11:20,5171.37,118.58,TRADE
VIC1,27/03/2023 11:25,5082.26,130.04,TRADE
VIC1,27/03/2023 11:30,5045.86,110.58,TRADE
VIC1,27/03/2023 11:35,5029.81,117.95,TRADE
VIC1,27/03/2023 11:40,5028.31,116.64,TRADE
VIC1,27/03/2023 11:45,5120.87,132.27,TRADE
VIC1,27/03/2023 11:50,5001.54,102.11,TRADE
VIC1,27/03/2023 11:55,4935.35,108.62,TRADE
VIC1,27/03/2023 12:00,5003.19,125.8,TRADE
VIC1,27/03/2023 12:05,5006.72,109.16,TRADE
VIC1,27/03/2023 12:10,5032.55,108.01,TRADE
VIC1,27/03/2023 12:15,5009.27,107.34,TRADE
VIC1,27/03/2023 12:20,5011.41,118.32,TRADE
VIC1,27/03/2023 12:25,5025.24,106.57,TRADE
VIC1,27/03/2023 12:30,4937.77,103.46,TRADE
VIC1,27/03/2023 12:35,5025.15,109.19,TRADE
VIC1,27/03/2023 12:40,5087.02,124.92,TRADE
VIC1,27/03/2023 12:45,5117.19,109.24,TRADE
VIC1,27/03/2023 12:50,5172.95,144.15,TRADE
VIC1,27/03/2023 12:55,5232.92,166.54,TRADE
VIC1,27/03/2023 13:00,5284.29,273.68,TRADE
VIC1,27/03/2023 13:05,5194.49,174.92,TRADE
VIC1,27/03/2023 13:10,5210.31,174.93,TRADE
VIC1,27/03/2023 13:15,5271.47,135.9,TRADE
VIC1,27/03/2023 13:20,5272.35,110.69,TRADE
VIC1,27/03/2023 13:25,5208.03,111.67,TRADE
VIC1,27/03/2023 13:30,5250.37,140.23,TRADE
VIC1,27/03/2023 13:35,5280.21,140.76,TRADE
VIC1,27/03/2023 13:40,5283.21,141.35,TRADE
VIC1,27/03/2023 13:45,5264.64,162.02,TRADE
VIC1,27/03/2023 13:50,5183.49,133.67,TRADE
VIC1,27/03/2023 13:55,5163.69,130.04,TRADE
VIC1,27/03/2023 14:00,5224.73,130.04,TRADE
VIC1,27/03/2023 14:05,5230.71,123.17,TRADE
VIC1,27/03/2023 14:10,5178.41,109.57,TRADE
VIC1,27/03/2023 14:15,5288.57,141.19,TRADE
VIC1,27/03/2023 14:20,5306.97,130.04,TRADE
VIC1,27/03/2023 14:25,5345.14,119.99,TRADE
VIC1,27/03/2023 14:30,5318.81,115.48,TRADE
VIC1,27/03/2023 14:35,5223.77,104.37,TRADE
VIC1,27/03/2023 14:40,5286.63,107.11,TRADE
VIC1,27/03/2023 14:45,5212.09,107.09,TRADE
VIC1,27/03/2023 14:50,5274.87,90.26,TRADE
VIC1,27/03/2023 14:55,5305.51,124.36,TRADE
VIC1,27/03/2023 15:00,5288.83,92.85,TRADE
VIC1,27/03/2023 15:05,5343.91,106.82,TRADE
VIC1,27/03/2023 15:10,5359.72,106.26,TRADE
VIC1,27/03/2023 15:15,5350.95,109.18,TRADE
VIC1,27/03/2023 15:20,5262.76,105.36,TRADE
VIC1,27/03/2023 15:25,5309.53,106.53,TRADE
VIC1,27/03/2023 15:30,5352.51,107.38,TRADE
VIC1,27/03/2023 15:35,5396.3,171.33,TRADE
VIC1,27/03/2023 15:40,5394.48,90.62,TRADE
VIC1,27/03/2023 15:45,5431.69,125.11,TRADE
VIC1,27/03/2023 15:50,5482.62,145.96,TRADE
VIC1,27/03/2023 15:55,5484.65,162.72,TRADE
VIC1,27/03/2023 16:00,5494.49,134.07,TRADE
VIC1,27/03/2023 16:05,5459.42,135.74,TRADE
VIC1,27/03/2023 16:10,5526.49,200,TRADE
VIC1,27/03/2023 16:15,5537.4,130.04,TRADE
VIC1,27/03/2023 16:20,5581.07,268.16,TRADE
VIC1,27/03/2023 16:25,5614.43,163.52,TRADE
VIC1,27/03/2023 16:30,5326.2,130.04,TRADE
VIC1,27/03/2023 16:35,5433.1,162.02,TRADE
VIC1,27/03/2023 16:40,5415.04,272.78,TRADE
VIC1,27/03/2023 16:45,5374.5,249.5,TRADE
VIC1,27/03/2023 16:50,5416.7,273.85,TRADE
VIC1,27/03/2023 16:55,5366.88,271.57,TRADE
VIC1,27/03/2023 17:00,5370.58,269.38,TRADE
VIC1,27/03/2023 17:05,5386.53,146.5,TRADE
VIC1,27/03/2023 17:10,5411.16,130.04,TRADE
VIC1,27/03/2023 17:15,5374.04,149.03,TRADE
VIC1,27/03/2023 17:20,5284.26,130.04,TRADE
VIC1,27/03/2023 17:25,5710.78,287.88,TRADE
VIC1,27/03/2023 17:30,5625.84,280.33,TRADE
VIC1,27/03/2023 17:35,5687.5,280.55,TRADE
VIC1,27/03/2023 17:40,5732.02,283.6,TRADE
VIC1,27/03/2023 17:45,5657.16,284.02,TRADE
VIC1,27/03/2023 17:50,5644.18,284.13,TRADE
VIC1,27/03/2023 17:55,5720.58,289.85,TRADE
VIC1,27/03/2023 18:00,5652.06,290.3,TRADE
VIC1,27/03/2023 18:05,5572.25,282.48,TRADE
VIC1,27/03/2023 18:10,5582.61,288.54,TRADE
VIC1,27/03/2023 18:15,5582.36,285.81,TRADE
VIC1,27/03/2023 18:20,5541.18,285.99,TRADE
VIC1,27/03/2023 18:25,5535.16,286.29,TRADE
VIC1,27/03/2023 18:30,5548.34,286.34,TRADE
VIC1,27/03/2023 18:35,5534.77,284.07,TRADE
VIC1,27/03/2023 18:40,5540.81,286.71,TRADE
VIC1,27/03/2023 18:45,5539.35,286.7,TRADE
VIC1,27/03/2023 18:50,5507.71,281.5,TRADE
VIC1,27/03/2023 18:55,5541.49,286.45,TRADE
VIC1,27/03/2023 19:00,5505.28,281.49,TRADE
VIC1,27/03/2023 19:05,5484.04,294.28,TRADE
VIC1,27/03/2023 19:10,5439.31,294.61,TRADE
VIC1,27/03/2023 19:15,5380.86,294.59,TRADE
VIC1,27/03/2023 19:20,5369.04,291.52,TRADE
VIC1,27/03/2023 19:25,5342.69,242.68,TRADE
VIC1,27/03/2023 19:30,5352.63,214.96,TRADE
VIC1,27/03/2023 19:35,5299.15,179.38,TRADE
VIC1,27/03/2023 19:40,5276.99,257.97,TRADE
VIC1,27/03/2023 19:45,5259.79,184.99,TRADE
VIC1,27/03/2023 19:50,5201.3,162.02,TRADE
VIC1,27/03/2023 19:55,5211.51,162.02,TRADE
VIC1,27/03/2023 20:00,5177.33,162.02,TRADE
VIC1,27/03/2023 20:05,5135.45,208.24,TRADE
VIC1,27/03/2023 20:10,5103.28,224.5,TRADE
VIC1,27/03/2023 20:15,5063.73,173.82,TRADE
VIC1,27/03/2023 20:20,5042.63,175.28,TRADE
VIC1,27/03/2023 20:25,4994.29,245.7,TRADE
VIC1,27/03/2023 20:30,4951.69,151.05,TRADE
VIC1,27/03/2023 20:35,4916.39,162.02,TRADE
VIC1,27/03/2023 20:40,4896.52,175.79,TRADE
VIC1,27/03/2023 20:45,4854.38,162.02,TRADE
VIC1,27/03/2023 20:50,4836.92,162.02,TRADE
VIC1,27/03/2023 20:55,4820.36,138.57,TRADE
VIC1,27/03/2023 21:00,4758.86,134.03,TRADE
VIC1,27/03/2023 21:05,4724.93,145.07,TRADE
VIC1,27/03/2023 21:10,4703.25,145.77,TRADE
VIC1,27/03/2023 21:15,4717.86,182.77,TRADE
VIC1,27/03/2023 21:20,4618.06,162.02,TRADE
VIC1,27/03/2023 21:25,4623.15,162.02,TRADE
VIC1,27/03/2023 21:30,4587.63,136.78,TRADE
VIC1,27/03/2023 21:35,4605.2,144.26,TRADE
VIC1,27/03/2023 21:40,4559.96,162.02,TRADE
VIC1,27/03/2023 21:45,4516.76,145.7,TRADE
VIC1,27/03/2023 21:50,4502.02,162.02,TRADE
VIC1,27/03/2023 21:55,4453.05,130.04,TRADE
VIC1,27/03/2023 22:00,4451.14,143.47,TRADE
VIC1,27/03/2023 22:05,4396.2,142.76,TRADE
VIC1,27/03/2023 22:10,4417.3,160.22,TRADE
VIC1,27/03/2023 22:15,4419.37,162.02,TRADE
VIC1,27/03/2023 22:20,4388.02,159.92,TRADE
VIC1,27/03/2023 22:25,4395.23,147.08,TRADE
VIC1,27/03/2023 22:30,4382.91,140.78,TRADE
VIC1,27/03/2023 22:35,4416.16,147.81,TRADE
VIC1,27/03/2023 22:40,4400.32,147.08,TRADE
VIC1,27/03/2023 22:45,4400.3,147.64,TRADE
VIC1,27/03/2023 22:50,4344.79,145.58,TRADE
VIC1,27/03/2023 22:55,4308.42,130.04,TRADE
VIC1,27/03/2023 23:00,4288.39,130.02,TRADE
VIC1,27/03/2023 23:05,4315.24,130.04,TRADE
VIC1,27/03/2023 23:10,4468.43,147.84,TRADE
VIC1,27/03/2023 23:15,4538.91,146.96,TRADE
VIC1,27/03/2023 23:20,4530.27,137.67,TRADE
VIC1,27/03/2023 23:25,4577.73,150.18,TRADE
VIC1,27/03/2023 23:30,4570.72,147.84,TRADE
VIC1,27/03/2023 23:35,4554.04,162.02,TRADE
VIC1,27/03/2023 23:40,4558.78,148.96,TRADE
VIC1,27/03/2023 23:45,4544.54,146.96,TRADE
VIC1,27/03/2023 23:50,4509.35,144.97,TRADE
VIC1,27/03/2023 23:55,4479.49,137.84,TRADE
VIC1,28/03/2023 0:00,4390.58,130.04,TRADE
VIC1,28/03/2023 0:05,4441.07,145.65,TRADE
VIC1,28/03/2023 0:10,4389.25,152.56,TRADE
VIC1,28/03/2023 0:15,4352.64,150.99,TRADE
VIC1,28/03/2023 0:20,4347.42,149.71,TRADE
VIC1,28/03/2023 0:25,4336.2,143.47,TRADE
VIC1,28/03/2023 0:30,4313.6,144.32,TRADE
VIC1,28/03/2023 0:35,4297.99,152.76,TRADE
VIC1,28/03/2023 0:40,4210.82,133.58,TRADE
VIC1,28/03/2023 0:45,4274.49,151.76,TRADE
VIC1,28/03/2023 0:50,4212.94,148.6,TRADE
VIC1,28/03/2023 0:55,4217.45,142.73,TRADE
VIC1,28/03/2023 1:00,4211.67,130.04,TRADE
VIC1,28/03/2023 1:05,4224.32,137.16,TRADE
VIC1,28/03/2023 1:10,4188.77,132.96,TRADE
VIC1,28/03/2023 1:15,4151.48,130.04,TRADE
VIC1,28/03/2023 1:20,4093.42,125.66,TRADE
VIC1,28/03/2023 1:25,4079.14,126.75,TRADE
VIC1,28/03/2023 1:30,4123.46,127.84,TRADE
VIC1,28/03/2023 1:35,4070.96,130.02,TRADE
VIC1,28/03/2023 1:40,3992.72,127.58,TRADE
VIC1,28/03/2023 1:45,4041.35,130.04,TRADE
VIC1,28/03/2023 1:50,3989.89,130.04,TRADE
VIC1,28/03/2023 1:55,3976.16,128.87,TRADE
VIC1,28/03/2023 2:00,3920.92,127.63,TRADE
VIC1,28/03/2023 2:05,3907.85,127.63,TRADE
VIC1,28/03/2023 2:10,3928.94,106.79,TRADE
VIC1,28/03/2023 2:15,3944.47,117.01,TRADE
VIC1,28/03/2023 2:20,3912.4,128.79,TRADE
VIC1,28/03/2023 2:25,3886.21,112.49,TRADE
VIC1,28/03/2023 2:30,3956.66,107.34,TRADE
VIC1,28/03/2023 2:35,3932.77,129.95,TRADE
VIC1,28/03/2023 2:40,3932.32,105.46,TRADE
VIC1,28/03/2023 2:45,3951.92,125.31,TRADE
VIC1,28/03/2023 2:50,3872.32,105.99,TRADE
VIC1,28/03/2023 2:55,3894.99,127.55,TRADE
VIC1,28/03/2023 3:00,3925.26,126.21,TRADE
VIC1,28/03/2023 3:05,3922.99,130.04,TRADE
VIC1,28/03/2023 3:10,3956.9,130.04,TRADE
VIC1,28/03/2023 3:15,3932.91,130.04,TRADE
VIC1,28/03/2023 3:20,3963.95,130.04,TRADE
VIC1,28/03/2023 3:25,3959.11,130.04,TRADE
VIC1,28/03/2023 3:30,3897.49,129.48,TRADE
VIC1,28/03/2023 3:35,3931.66,134.26,TRADE
VIC1,28/03/2023 3:40,3992.54,130.04,TRADE
VIC1,28/03/2023 3:45,3996.25,130.04,TRADE
VIC1,28/03/2023 3:50,3951.18,130.04,TRADE
VIC1,28/03/2023 3:55,4009.49,130.04,TRADE
VIC1,28/03/2023 4:00,4028.32,141.29,TRADE
VIC1,28/03/2023 4:05,4108.05,130.04,TRADE
VIC1,28/03/2023 4:10,4121.4,143.69,TRADE
VIC1,28/03/2023 4:15,4072.98,130.04,TRADE
VIC1,28/03/2023 4:20,4119.9,144.33,TRADE
VIC1,28/03/2023 4:25,4128.5,144.33,TRADE
VIC1,28/03/2023 4:30,4106.27,144.2,TRADE
VIC1,28/03/2023 4:35,4182.09,144.96,TRADE
VIC1,28/03/2023 4:40,4251.66,148.82,TRADE
VIC1,28/03/2023 4:45,4261.25,146.12,TRADE
VIC1,28/03/2023 4:50,4228.13,146.27,TRADE
VIC1,28/03/2023 4:55,4364.07,147.86,TRADE
VIC1,28/03/2023 5:00,4393.97,162.02,TRADE
VIC1,28/03/2023 5:05,4484.87,151.2,TRADE
VIC1,28/03/2023 5:10,4514.47,156.82,TRADE
VIC1,28/03/2023 5:15,4574.36,158.27,TRADE
VIC1,28/03/2023 5:20,4615.72,157.44,TRADE
VIC1,28/03/2023 5:25,4714.01,162.02,TRADE
VIC1,28/03/2023 5:30,4802.6,167.58,TRADE
VIC1,28/03/2023 5:35,4782.93,162.02,TRADE
VIC1,28/03/2023 5:40,4903.4,162.02,TRADE
VIC1,28/03/2023 5:45,4956.45,171.15,TRADE
VIC1,28/03/2023 5:50,5016.95,209.32,TRADE
VIC1,28/03/2023 5:55,5103.08,299.5,TRADE
VIC1,28/03/2023 6:00,5093.39,213.46,TRADE
VIC1,28/03/2023 6:05,5195.2,162.02,TRADE
VIC1,28/03/2023 6:10,5343.35,299.5,TRADE
VIC1,28/03/2023 6:15,5373.29,212.95,TRADE
VIC1,28/03/2023 6:20,5416.44,299.5,TRADE
VIC1,28/03/2023 6:25,5501.88,299.5,TRADE
VIC1,28/03/2023 6:30,5467.03,275.82,TRADE
VIC1,28/03/2023 6:35,5529.3,299.5,TRADE
VIC1,28/03/2023 6:40,5565.52,307,TRADE
VIC1,28/03/2023 6:45,5604.01,312.85,TRADE
VIC1,28/03/2023 6:50,5684.52,316.41,TRADE
VIC1,28/03/2023 6:55,5690.91,319.28,TRADE
VIC1,28/03/2023 7:00,5595.69,299.5,TRADE
VIC1,28/03/2023 7:05,5604.98,204.9,TRADE
VIC1,28/03/2023 7:10,5625.03,299.5,TRADE
VIC1,28/03/2023 7:15,5608.76,247.12,TRADE
VIC1,28/03/2023 7:20,5496.18,166.17,TRADE
VIC1,28/03/2023 7:25,5490.87,164.47,TRADE
VIC1,28/03/2023 7:30,5509.73,218.56,TRADE
VIC1,28/03/2023 7:35,5535.08,242.84,TRADE
VIC1,28/03/2023 7:40,5471.01,242.72,TRADE
VIC1,28/03/2023 7:45,5497.44,241.66,TRADE
VIC1,28/03/2023 7:50,5432.52,180.1,TRADE
VIC1,28/03/2023 7:55,5394.69,158.97,TRADE
VIC1,28/03/2023 8:00,5366.05,156.19,TRADE
VIC1,28/03/2023 8:05,5257.36,162.02,TRADE
VIC1,28/03/2023 8:10,5369.67,162.02,TRADE
VIC1,28/03/2023 8:15,5324.14,162.02,TRADE
VIC1,28/03/2023 8:20,5293.99,161.88,TRADE
VIC1,28/03/2023 8:25,5274.57,130.04,TRADE
VIC1,28/03/2023 8:30,5240.23,125.19,TRADE
VIC1,28/03/2023 8:35,5222.39,161.08,TRADE
VIC1,28/03/2023 8:40,5198.95,145.22,TRADE
VIC1,28/03/2023 8:45,5164.18,142.45,TRADE
VIC1,28/03/2023 8:50,5081.87,142.04,TRADE
VIC1,28/03/2023 8:55,5026.47,142.44,TRADE
VIC1,28/03/2023 9:00,5023.1,132.42,TRADE
VIC1,28/03/2023 9:05,4933.9,128.32,TRADE
VIC1,28/03/2023 9:10,4871.41,133.65,TRADE
VIC1,28/03/2023 9:15,4869.18,138.59,TRADE
VIC1,28/03/2023 9:20,4841.77,127.3,TRADE
VIC1,28/03/2023 9:25,4881.15,137.06,TRADE
VIC1,28/03/2023 9:30,4731.95,130.04,TRADE
VIC1,28/03/2023 9:35,4796.94,137.32,TRADE
VIC1,28/03/2023 9:40,4667.96,131.56,TRADE
VIC1,28/03/2023 9:45,4678.06,131.84,TRADE
VIC1,28/03/2023 9:50,4746.49,133.02,TRADE
VIC1,28/03/2023 9:55,4748.55,132.83,TRADE
VIC1,28/03/2023 10:00,4731.05,130.04,TRADE
VIC1,28/03/2023 10:05,4649.04,135.48,TRADE
VIC1,28/03/2023 10:10,4642.16,130.04,TRADE
VIC1,28/03/2023 10:15,4631.05,135.12,TRADE
VIC1,28/03/2023 10:20,4575.72,133.8,TRADE
VIC1,28/03/2023 10:25,4557.88,90.26,TRADE
VIC1,28/03/2023 10:30,4553.32,100.52,TRADE
VIC1,28/03/2023 10:35,4420.21,118.13,TRADE
VIC1,28/03/2023 10:40,4400.41,97.51,TRADE
VIC1,28/03/2023 10:45,4399.7,95.69,TRADE
